status,paid_only,is_favor,frequency,progress,stat.question_id,stat.question__article__live,stat.question__article__slug,stat.question__article__has_video_solution,stat.question__title,stat.question__title_slug,stat.question__hide,stat.total_acs,stat.total_submitted,stat.frontend_question_id,stat.is_new_question,difficulty.level
,False,False,0,0,2374,,,,Steps to Make Array Non-decreasing,steps-to-make-array-non-decreasing,False,20627,94921,2289,False,2
,False,False,0,0,2373,,,,Apply Discount to Prices,apply-discount-to-prices,False,22076,73926,2288,False,2
,False,False,0,0,2372,,,,Rearrange Characters to Make Target String,rearrange-characters-to-make-target-string,False,39741,67532,2287,False,1
,False,False,0,0,2368,True,sum-of-total-strength-of-wizards,False,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,False,18730,67477,2281,False,3
,False,False,0,0,2367,,,,Minimum Lines to Represent a Line Chart,minimum-lines-to-represent-a-line-chart,False,25775,102423,2280,False,2
,False,False,0,0,2366,True,maximum-bags-with-full-capacity-of-rocks,False,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,False,93259,138028,2279,False,2
,False,False,0,0,2365,,,,Percentage of Letter in String,percentage-of-letter-in-string,False,71073,96104,2278,False,1
,False,False,0,0,2364,True,longest-path-with-different-adjacent-characters,False,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,False,72075,131919,2246,False,3
,False,False,0,0,2363,,,,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,False,7892,21957,2245,False,2
,False,False,0,0,2362,True,minimum-rounds-to-complete-all-tasks,False,Minimum Rounds to Complete All Tasks,minimum-rounds-to-complete-all-tasks,False,149556,237746,2244,False,2
,False,False,0,0,2361,,,,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,False,38358,58241,2243,False,1
,False,False,0,0,2360,True,substring-with-largest-variance,False,Substring With Largest Variance,substring-with-largest-variance,False,67716,146345,2272,False,3
,False,False,0,0,2359,,,,Maximum White Tiles Covered by a Carpet,maximum-white-tiles-covered-by-a-carpet,False,16165,48083,2271,False,2
,False,False,0,0,2358,,,,Number of Ways to Split Array,number-of-ways-to-split-array,False,39110,82349,2270,False,2
,False,False,0,0,2357,,,,Count Integers in Intervals,count-integers-in-intervals,False,17430,49685,2276,False,3
,False,False,0,0,2356,,,,Largest Combination With Bitwise AND Greater Than Zero,largest-combination-with-bitwise-and-greater-than-zero,False,26285,36198,2275,False,2
,False,False,0,0,2355,,,,Maximum Consecutive Floors Without Special Floors,maximum-consecutive-floors-without-special-floors,False,31424,60708,2274,False,2
,False,False,0,0,2353,,,,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,False,11692,30518,2242,False,3
,False,False,0,0,2352,,,,Design an ATM Machine,design-an-atm-machine,False,20548,49815,2241,False,2
,False,False,0,0,2351,,,,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,False,26572,46735,2240,False,2
,False,False,0,0,2350,,,,Find Closest Number to Zero,find-closest-number-to-zero,False,56647,126321,2239,False,1
,False,False,0,0,2349,,,, Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,False,15137,39296,2267,False,3
,False,False,0,0,2348,,,,Count Number of Texts,count-number-of-texts,False,19786,41486,2266,False,2
,False,False,0,0,2347,True,count-nodes-equal-to-average-of-subtree,False,Count Nodes Equal to Average of Subtree,count-nodes-equal-to-average-of-subtree,False,142559,165211,2265,False,2
,False,False,0,0,2346,True,largest-3-same-digit-number-in-stringr,False,Largest 3-Same-Digit Number in String,largest-3-same-digit-number-in-string,False,143077,207458,2264,False,1
,False,False,0,0,2345,,,,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,False,40817,62707,2224,False,1
,False,False,0,0,2344,,,,Escape the Spreading Fire,escape-the-spreading-fire,False,10490,29895,2258,False,3
,False,False,0,0,2343,,,,Count Unguarded Cells in the Grid,count-unguarded-cells-in-the-grid,False,16411,31286,2257,False,2
,False,False,0,0,2342,True,minimum-average-difference,False,Minimum Average Difference,minimum-average-difference,False,83238,193335,2256,False,2
,False,False,0,0,2341,,,,Count Prefixes of a Given String,count-prefixes-of-a-given-string,False,59567,82126,2255,False,1
,False,False,0,0,2340,,,,Total Appeal of A String,total-appeal-of-a-string,False,31755,57204,2262,False,3
,False,False,0,0,2339,,,,K Divisible Elements Subarrays,k-divisible-elements-subarrays,False,31415,61626,2261,False,2
,False,False,0,0,2338,,,,Minimum Consecutive Cards to Pick Up,minimum-consecutive-cards-to-pick-up,False,68582,134026,2260,False,2
,False,False,0,0,2337,,,,Remove Digit From Number to Maximize Result,remove-digit-from-number-to-maximize-result,False,79393,176069,2259,False,1
,False,False,0,0,2334,True,number-of-flowers-in-full-bloom,False,Number of Flowers in Full Bloom,number-of-flowers-in-full-bloom,False,78544,138663,2251,False,3
,False,False,0,0,2333,,,,Count Number of Rectangles Containing Each Point,count-number-of-rectangles-containing-each-point,False,15526,44889,2250,False,2
,False,False,0,0,2332,,,,Count Lattice Points Inside a Circle,count-lattice-points-inside-a-circle,False,23581,44958,2249,False,2
,False,False,0,0,2331,,,,Intersection of Multiple Arrays,intersection-of-multiple-arrays,False,76489,112445,2248,False,1
,False,False,0,0,2330,,,,Maximum Total Beauty of the Gardens,maximum-total-beauty-of-the-gardens,False,7071,24161,2234,False,3
,False,False,0,0,2329,,,,Maximum Product After K Increments,maximum-product-after-k-increments,False,29552,71363,2233,False,2
,False,False,0,0,2328,,,,Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,False,20116,29922,2232,False,2
,False,False,0,0,2327,,,,Largest Number After Digit Swaps by Parity,largest-number-after-digit-swaps-by-parity,False,42326,68889,2231,False,1
,False,False,0,0,2326,,,,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,False,7947,19960,2223,False,3
,False,False,0,0,2325,,,,Number of Ways to Select Buildings,number-of-ways-to-select-buildings,False,35081,69334,2222,False,2
,False,False,0,0,2324,,,,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,False,76688,97519,2221,False,2
,False,False,0,0,2323,,,,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,False,78141,93009,2220,False,1
,False,False,0,0,2321,,,,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,False,11530,31381,2203,False,3
,False,False,0,0,2320,,,,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,False,38653,58900,2200,False,1
,False,False,0,0,2319,,,,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,False,4570,14231,2213,False,3
,False,False,0,0,2318,,,,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,False,15097,30298,2212,False,2
,False,False,0,0,2317,,,,Count Collisions on a Road,count-collisions-on-a-road,False,27263,62354,2211,False,2
,False,False,0,0,2316,,,,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,False,46214,76712,2210,False,1
,False,False,0,0,2312,,,,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,False,35023,59440,2190,False,1
,False,False,0,0,2311,,,,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,False,11780,32587,2209,False,3
,False,False,0,0,2310,,,,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,False,29228,62886,2208,False,2
,False,False,0,0,2309,,,,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,False,18976,54949,2207,False,2
,False,False,0,0,2308,,,,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,False,77532,105641,2206,False,1
,False,False,0,0,2307,,,,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,False,13938,35875,2197,False,3
,False,False,0,0,2306,,,,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,False,33536,46273,2196,False,2
,False,False,0,0,2305,,,,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,False,31468,124434,2195,False,2
,False,False,0,0,2304,,,,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,False,68369,81469,2194,False,1
,False,False,0,0,2301,,,,Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,False,15827,53648,2183,False,3
,False,False,0,0,2300,,,,Construct String With Repeat Limit,construct-string-with-repeat-limit,False,21295,39552,2182,False,2
,False,False,0,0,2299,,,,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,False,112366,131158,2181,False,2
,False,False,0,0,2298,,,,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,False,59003,88288,2180,False,1
,False,False,0,0,2295,,,,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,False,11539,27850,2188,False,3
,False,False,0,0,2294,True,minimum-time-to-complete-trips,False,Minimum Time to Complete Trips,minimum-time-to-complete-trips,False,112140,288714,2187,False,2
,False,False,0,0,2293,,,,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,False,41869,57753,2186,False,2
,False,False,0,0,2292,,,,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,False,92085,118137,2185,False,1
,False,False,0,0,2291,,,,Maximum AND Sum of Array,maximum-and-sum-of-array,False,13385,27410,2172,False,3
,False,False,0,0,2290,,,,Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,False,25985,60892,2171,False,2
,False,False,0,0,2289,,,,Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,False,22018,66175,2170,False,2
,False,False,0,0,2288,,,,Count Operations to Obtain Zero,count-operations-to-obtain-zero,False,71250,95909,2169,False,1
,False,False,0,0,2286,,,,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,False,12089,29299,2167,False,3
,False,False,0,0,2285,,,,Design Bitset,design-bitset,False,22396,69093,2166,False,2
,False,False,0,0,2284,,,,Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,False,34811,66967,2165,False,2
,False,False,0,0,2283,,,,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,False,59625,95165,2164,False,1
,False,False,0,0,2280,,,,Count Good Triplets in an Array,count-good-triplets-in-an-array,False,7915,19387,2179,False,3
,False,False,0,0,2279,,,,Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,False,45019,76002,2178,False,2
,False,False,0,0,2278,,,,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,False,45238,70236,2177,False,2
,False,False,0,0,2277,,,,Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,False,74512,93807,2176,False,1
,False,False,0,0,2276,,,,Groups of Strings,groups-of-strings,False,9261,35559,2157,False,3
,False,False,0,0,2275,,,,Find Substring With Given Hash Value,find-substring-with-given-hash-value,False,13056,55809,2156,False,3
,False,False,0,0,2274,,,,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,False,90651,127151,2154,False,1
,False,False,0,0,2272,,,,Maximum Good People Based on Statements,maximum-good-people-based-on-statements,False,12773,25681,2151,False,3
,False,False,0,0,2271,True,rearrange-array-elements-by-sign,False,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,False,329147,391945,2149,False,2
,False,False,0,0,2270,,,,Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,False,46826,77222,2150,False,2
,False,False,0,0,2269,,,,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,False,56536,95185,2148,False,1
,False,False,0,0,2267,,,,Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,False,9779,20416,2163,False,3
,False,False,0,0,2266,,,,Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,False,15678,38231,2162,False,2
,False,False,0,0,2265,,,,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,False,73987,87267,2161,False,2
,False,False,0,0,2264,,,,Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,False,125787,146172,2160,False,1
,False,False,0,0,2263,True,maximum-running-time-of-n-computers,False,Maximum Running Time of N Computers,maximum-running-time-of-n-computers,False,59747,119543,2141,False,3
,False,False,0,0,2262,True,solving-questions-with-brainpower,False,Solving Questions With Brainpower,solving-questions-with-brainpower,False,99271,180749,2140,False,2
,False,False,0,0,2261,,,,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,False,29307,45738,2155,False,2
,False,False,0,0,2260,,,,Divide a String Into Groups of Size k,divide-a-string-into-groups-of-size-k,False,45961,69114,2138,False,1
,False,False,0,0,2257,True,earliest-possible-day-of-full-bloom,False,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,False,52789,73616,2136,False,3
,False,False,0,0,2256,,,,Count Words Obtained After Adding a Letter,count-words-obtained-after-adding-a-letter,False,33717,78565,2135,False,2
,False,False,0,0,2255,,,,Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,False,27381,52364,2134,False,2
,False,False,0,0,2254,,,,Check if Every Row and Column Contains All Numbers,check-if-every-row-and-column-contains-all-numbers,False,70960,137073,2133,False,1
,False,False,0,0,2251,True,number-of-ways-to-divide-a-long-corridor,False,Number of Ways to Divide a Long Corridor,number-of-ways-to-divide-a-long-corridor,False,67004,135202,2147,False,3
,False,False,0,0,2250,,,,K Highest Ranked Items Within a Price Range,k-highest-ranked-items-within-a-price-range,False,15216,35606,2146,False,2
,False,False,0,0,2249,,,,Count the Hidden Sequences,count-the-hidden-sequences,False,17482,46049,2145,False,2
,False,False,0,0,2248,,,,Minimum Cost of Buying Candies With Discount,minimum-cost-of-buying-candies-with-discount,False,48240,78947,2144,False,1
,False,False,0,0,2246,,,,Maximum Employees to Be Invited to a Meeting,maximum-employees-to-be-invited-to-a-meeting,False,12707,34326,2127,False,3
,False,False,0,0,2245,,,,Destroying Asteroids,destroying-asteroids,False,42758,83108,2126,False,2
,False,False,0,0,2244,True,number-of-laser-beams-in-a-bank,False,Number of Laser Beams in a Bank,number-of-laser-beams-in-a-bank,False,202064,235786,2125,False,2
,False,False,0,0,2243,,,,Check if All A's Appears Before All B's,check-if-all-as-appears-before-all-bs,False,75363,105637,2124,False,1
,False,False,0,0,2241,,,,Recover the Original Array,recover-the-original-array,False,10425,26810,2122,False,3
,False,False,0,0,2240,,,,Intervals Between Identical Elements,intervals-between-identical-elements,False,19335,43816,2121,False,2
,False,False,0,0,2239,,,,Execution of All Suffix Instructions Staying in a Grid,execution-of-all-suffix-instructions-staying-in-a-grid,False,30644,37128,2120,False,2
,False,False,0,0,2238,,,,A Number After a Double Reversal,a-number-after-a-double-reversal,False,84972,106697,2119,False,1
,False,False,0,0,2237,True,longest-palindrome-by-concatenating-two-letter-words,False,Longest Palindrome by Concatenating Two Letter Words,longest-palindrome-by-concatenating-two-letter-words,False,115348,239961,2131,False,2
,False,False,0,0,2236,True,maximum-twin-sum-of-a-linked-list,False,Maximum Twin Sum of a Linked List,maximum-twin-sum-of-a-linked-list,False,272067,336403,2130,False,2
,False,False,0,0,2235,,,,Capitalize the Title,capitalize-the-title,False,61183,95442,2129,False,1
